t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
311,HK.MHImain,2019-10-17 00:00:00,26620.0,26878.0,26987.0,26597.0,78187,2095836462.0,0.0,0.0,26640.0,0,1.0,0.008933933933933824,26586.4,26218.7,26206.25,26379.25,212.26851414968405,8.086695118659563,408.36363806204895,1097.1272780835523,0.0,0.0,89.38318575549546,88.57444492542749,26820.666666666668,26202.35,297.0516666666666,138.76747965655122,1.0,-0.008933933933933824,0.9936934840030806
315,HK.MHImain,2019-10-23 00:00:00,26779.0,26532.0,26871.0,26456.0,80135,2130779699.0,0.0,0.0,26778.0,-1,-1.0,-0.009186645753977096,26710.8,26541.3,26251.6,26263.066666666666,215.39975360646713,192.7267732024304,45.34596080807347,1097.1272780835523,0.0,0.0,74.86795064006458,79.23584462168104,26619.666666666668,26243.0,341.76666666666716,73.47443024805762,-1.0,-0.0,0.9848158920664165
323,HK.MHImain,2019-11-04 00:00:00,27128.0,27600.0,27608.0,27118.0,69629,1905959337.0,0.0,0.0,27142.0,0,1.0,0.016874217080539378,27024.6,26879.2,26620.9,26284.366666666665,528.9127351511488,368.5475403696587,320.73038956298024,1097.1272780835523,0.0,0.0,94.08498817237741,73.66150773557638,27442.0,26597.899999999994,303.73000000000195,185.27420186788711,1.0,-0.016874217080539378,0.9623285748071232
328,HK.MHImain,2019-11-11 00:00:00,27645.0,27002.0,27721.0,26808.0,92388,2503046889.0,0.0,0.0,27679.0,-1,-1.0,-0.024458976119079434,27580.6,27302.6,27003.15,26461.516666666666,555.6685577211829,634.43697321422,-157.53683098607416,1097.1272780835523,0.0,0.0,67.50963391136801,82.99581142611554,27177.0,26994.949999999993,347.4633333333304,34.92934506278995,-1.0,-0.0,0.9460900335330217
331,HK.MHImain,2019-11-14 00:00:00,26487.0,26321.0,26624.0,26178.0,107825,2845321609.0,0.0,0.0,26494.0,-2,-1.0,-0.006529780327621304,26895.6,27244.2,26992.9,26490.65,-31.18089731735381,275.40937749632377,-613.1805496273552,1097.1272780835523,0.0,0.0,13.847184852614964,27.673856301345552,26374.333333333332,27000.15,344.3433333333338,-121.16137317728789,-1.0,0.006529780327621304,0.9639145717666664
333,HK.MHImain,2019-11-18 00:00:00,26284.0,26680.0,26704.0,26225.0,85380,2265300167.0,0.0,0.0,26283.0,-1,1.0,0.015104820606475666,26552.0,27066.3,26972.75,26503.616666666665,-139.7546796621864,38.62411948377235,-356.7575982919175,1097.1272780835523,0.0,0.0,14.124293785310734,11.24287574696929,26536.333333333332,26971.750000000007,364.9000000000016,-79.54995280290001,1.0,-0.030209641212951333,0.9730101302857308
344,HK.MHImain,2019-12-03 00:00:00,26492.0,26385.0,26500.0,26063.0,84344,2220093422.0,0.0,0.0,26490.0,-2,-1.0,-0.003963759909399789,26610.6,26693.1,26849.7,26658.65,-192.43431175146543,-92.29709020288736,-200.27444309715614,1097.1272780835523,0.0,0.0,18.91472868217053,32.23617422269829,26316.0,26867.716666666667,344.4783333333338,-106.77336584626347,-1.0,0.003963759909399789,0.9492198505013313
347,HK.MHImain,2019-12-06 00:00:00,26246.0,26520.0,26555.0,26195.0,67472,1782494050.0,0.0,0.0,26241.0,-1,1.0,0.01063221676003212,26343.2,26589.8,26630.3,26633.066666666666,-268.82914117029213,-238.06608290468324,-61.52611653121778,1097.1272780835523,0.0,0.0,25.139099645928166,21.47100610509223,26423.333333333332,26647.366666666676,261.67000000000155,-57.07782915716805,1.0,-0.02126443352006424,0.9629763765083809
352,HK.MHImain,2019-12-13 00:00:00,27008.0,27706.0,27745.0,26916.0,91859,2521426639.0,0.0,0.0,27007.0,0,1.0,0.02588217869441256,26860.2,26601.7,26691.25,26622.65,291.45930359785416,9.905537681864985,563.1075318319783,1097.1272780835523,0.0,0.0,87.62563248360657,70.36808756713602,27455.666666666668,26660.866666666676,269.5066666666691,196.60614456042765,1.0,-0.02588217869441256,0.9252598539180942
359,HK.MHImain,2019-12-24 00:00:00,27862.0,27868.0,27921.0,27798.0,34037,948248318.0,0.0,0.0,27860.0,-1,-1.0,0.00028715003589385724,27877.0,27615.9,27049.4,26815.7,721.5245536999828,670.4406718128298,102.16776377430597,1097.1272780835523,0.0,0.0,89.29004427997637,90.37015526949051,27862.333333333332,27032.46666666668,602.6600000000029,91.80042552092904,-1.0,0.0,0.90131211304022
