t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
44,HK.MHImain,2020-07-25 02:30:00,24801.0,24809.0,24810.0,24798.0,81,2009162.0,0.0,0.0,24799.0,0,,0.00040324206621233927,24812.23260359938,24774.167396400622,24793.2,28.861117999247654,25.321992592576652,7.078250813342002,23.55242988924115,0.0,0.0,88.54354354354355,78.77377377377377,24805.666666666668,24765.307692307702,19.41222879684364,138.60326491902785,0.0
45,HK.MHImain,2020-07-25 02:33:00,24807.0,24805.0,24810.0,24805.0,54,1339599.0,0.0,0.0,24809.0,0,,-0.0001612318110363331,24815.712837018244,24779.08716298176,24797.4,29.696781641367124,26.780255608840143,5.833052065053963,23.55242988924115,0.0,0.0,92.37237237237237,86.53589072943912,24806.666666666668,24768.39743589744,19.028599605522125,134.07618554028562,0.0
46,HK.MHImain,2020-07-25 02:36:00,24804.0,24789.0,24806.0,24787.0,34,843127.0,0.0,0.0,24805.0,-1,-1.0,-0.0006450312437008554,24814.516862436485,24781.883137563516,24798.2,25.228555385638174,26.263022201106153,-2.068933630935959,23.55242988924115,-1.0,0.0,75.67567567567568,85.53053053053053,24794.0,24771.11538461539,17.81558185404272,85.63520619981624,0.0
47,HK.MHImain,2020-07-25 02:39:00,24789.0,24793.0,24797.0,24789.0,21,520648.0,0.0,0.0,24789.0,-1,,0.0001613618943885342,24813.751271128436,24784.248728871564,24799.0,23.059143384150957,25.19506259545442,-4.271838422606926,23.55242988924115,0.0,0.0,61.26126126126127,76.43643643643644,24793.0,24773.410256410258,16.788954635108613,77.78822055137265,0.0
48,HK.MHImain,2020-07-25 02:42:00,24798.0,24807.0,24813.0,24798.0,64,1587658.0,0.0,0.0,24793.0,-1,,0.0005646755132497905,24816.67980100684,24784.520198993156,24800.6,25.155085024245636,25.181736738384824,-0.053303428278375975,23.55242988924115,0.0,0.0,60.21021021021022,65.71571571571572,24806.0,24776.07692307693,16.378698224851878,121.79672447011126,1.0
49,HK.MHImain,2020-07-25 02:45:00,24806.0,24806.0,24808.0,24801.0,13,322471.0,0.0,0.0,24807.0,0,1.0,-4.031120248315645e-05,24814.966629547096,24785.033370452904,24800.0,25.731139297189657,25.3648709246531,0.7325367450731122,25.3648709246531,0.0,0.0,71.83746246246248,64.43631131131133,24805.0,24778.487179487183,15.89743589743613,111.18279569890707,0.0
50,HK.MHImain,2020-07-25 02:48:00,24804.0,24810.0,24816.0,24804.0,63,1563146.0,0.0,0.0,24806.0,0,,0.00016125131016697658,24817.73320053068,24784.26679946932,24801.0,26.728448667243356,25.81939683884985,1.8181036567870095,25.3648709246531,0.0,0.0,80.48611111111113,70.84459459459462,24810.0,24780.858974358976,15.767258382643027,123.21324326577378,0.0
51,HK.MHImain,2020-07-25 02:51:00,24812.0,24809.0,24817.0,24806.0,99,2456312.0,0.0,0.0,24810.0,0,,-4.0306328093486776e-05,24817.32882800594,24792.67117199406,24805.0,26.583635147144378,26.074142941614692,1.018984411059371,25.3648709246531,0.0,0.0,77.15277777777779,76.49211711711713,24810.666666666668,24783.217948717946,15.40631163708139,118.77693850554134,0.0
52,HK.MHImain,2020-07-25 02:54:00,24813.0,24818.0,24818.0,24809.0,62,1538445.0,0.0,0.0,24809.0,0,,0.00036277157483177724,24818.48528137424,24801.51471862576,24810.0,28.50016672435595,26.88281753586178,3.234698376988341,25.3648709246531,0.0,0.0,84.44444444444446,80.69444444444446,24815.0,24785.884615384617,14.875739644970682,130.48263060195248,0.0
53,HK.MHImain,2020-07-25 02:57:00,24818.0,24818.0,24824.0,24814.0,128,3176731.0,0.0,0.0,24818.0,0,,0.0,24822.030564575165,24802.369435424836,24812.2,29.179090926227218,27.648241999316927,3.061697853820583,25.3648709246531,0.0,0.0,85.70570570570572,82.43430930930931,24818.666666666668,24788.551282051278,14.73076923076937,136.29242819845746,0.0
54,HK.MHImain,2020-07-25 03:00:00,24822.0,24821.0,24825.0,24818.0,80,1985732.0,0.0,0.0,24818.0,0,,0.00012088000644694397,24824.78331882365,24805.61668117635,24815.2,29.89954151765778,28.39867517209721,3.0017326911211413,25.3648709246531,0.0,0.0,91.08582266477005,87.0786576049734,24821.333333333332,24791.089743589742,14.63510848126246,137.76729559748347,0.0
55,HK.MHImain,2020-07-27 09:18:00,24908.0,24902.0,24942.0,24881.0,1867,46512398.0,0.0,0.0,24821.0,0,,0.0032633656984004666,24902.47205529192,24764.727944708076,24833.6,52.2994633434173,36.36560456253724,31.867717561760116,25.3648709246531,0.0,0.0,82.37122571487897,86.38758469511824,24908.333333333332,24796.935897435895,18.336291913214716,405.0162247440908,0.0
