t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
61,HK.MHImain,2020-07-16 12:00:00,25182.0,25174.0,25213.0,25165.0,1358,34204931.0,0.0,0.0,25180.0,-1,,-0.00023828435266082248,25232.719504126595,25155.280495873405,25194.0,-224.55390353782423,-202.73217806577352,-43.6434509441014,6.0705717937303625,0.0,0.0,14.627250307610277,14.414753755922204,25184.0,25458.4871794872,137.47928994081974,-133.1047411360936,0.0
62,HK.MHImain,2020-07-16 13:15:00,25174.0,25181.0,25210.0,25120.0,3692,92881519.0,0.0,0.0,25174.0,-1,,0.0002780646698974376,25208.77625923839,25161.62374076161,25185.2,-219.16663897600301,-208.2103317025167,-21.912614546972634,6.0705717937303625,0.0,0.0,13.797591490335362,14.004129140018053,25170.333333333332,25443.102564102584,148.99408284023033,-122.04924543289809,0.0
63,HK.MHImain,2020-07-16 13:30:00,25182.0,25075.0,25198.0,25070.0,4946,124222344.0,0.0,0.0,25181.0,-1,,-0.004209523053095632,25255.256750981665,25071.94324901833,25163.6,-241.16046056714913,-219.19370799072752,-43.933505152843225,6.0705717937303625,0.0,0.0,9.825988784555442,12.75027686083367,25114.333333333332,25426.794871794893,161.7396449704093,-128.7919806834111,0.0
64,HK.MHImain,2020-07-16 13:45:00,25075.0,25156.0,25160.0,25023.0,6470,162347457.0,0.0,0.0,25075.0,-1,,0.0032303090727816564,25233.43365877272,25072.966341227282,25153.2,-228.04248785477466,-222.14330127874322,-11.79837315206288,6.0705717937303625,0.0,0.0,22.962837861465783,15.528806045452171,25113.0,25411.525641025662,173.8658777120265,-114.46587256571395,0.0
65,HK.MHImain,2020-07-16 14:00:00,25157.0,25176.0,25186.0,25132.0,3961,99656403.0,0.0,0.0,25156.0,0,1.0,0.0007950389569089111,25231.62221910153,25073.177780898473,25152.4,-210.00445896448946,-218.0970205073253,16.185123085671705,6.0705717937303625,1.0,0.0,37.62378275996956,23.4708698019969,25164.666666666668,25398.88461538463,182.158777120313,-85.71933870755932,0.5
66,HK.MHImain,2020-07-16 14:15:00,25174.0,25145.0,25217.0,25125.0,4502,113317034.0,0.0,0.0,25176.0,0,,-0.0012313314267556885,25222.837523571558,25070.36247642844,25146.6,-203.3693211638565,-213.1877873928357,19.63693245795838,6.0705717937303625,0.0,0.0,55.16875630494311,38.58512564212612,25162.333333333332,25384.910256410276,187.45562130177356,-79.15719696970501,0.5
67,HK.MHImain,2020-07-16 14:30:00,25145.0,25116.0,25149.0,25092.0,3977,99892951.0,0.0,0.0,25145.0,0,,-0.00115331079737524,25203.874888832495,25063.3251111675,25133.6,-203.48109882338395,-209.9522245363518,12.942251425935694,6.0705717937303625,0.0,0.0,53.11451048210035,48.63568318233765,25119.0,25369.333333333354,192.33333333333323,-86.77065280185583,0.5
68,HK.MHImain,2020-07-16 14:45:00,25115.0,25034.0,25123.0,25031.0,4137,103714044.0,0.0,0.0,25116.0,0,,-0.0032648510909379924,25224.690281495554,25026.10971850445,25125.4,-222.56108663080158,-214.15517856783507,-16.811816125933035,214.15517856783507,0.0,0.0,35.06753812636169,47.783601637801695,25062.666666666668,25350.76923076925,195.93096646942928,-98.02859625987465,0.5
69,HK.MHImain,2020-07-16 15:00:00,25033.0,25033.0,25073.0,25005.0,4048,101353709.0,0.0,0.0,25034.0,0,,-3.994567388354575e-05,25217.071406631043,24984.528593368956,25100.8,-230.7306884608297,-219.68034853216662,-22.100679857326156,214.15517856783507,0.0,0.0,21.39597977555805,36.52600946134,25037.0,25330.217948717964,196.3540433925072,-99.55416710614165,0.5
70,HK.MHImain,2020-07-16 15:15:00,25034.0,25063.0,25094.0,25016.0,3400,85195501.0,0.0,0.0,25033.0,0,,0.0011984180881237094,25168.17244022456,24988.22755977544,25078.2,-223.26838797490564,-220.87636167974628,-4.7840525903187086,214.15517856783507,0.0,0.0,15.319398199531415,23.927638700483694,25057.666666666668,25309.615384615397,191.96252465483528,-87.49927219796487,0.5
